,date,BTC_BCN,BTC_BELA,BTC_BLK,BTC_BTCD,BTC_BTM,BTC_BTS,BTC_BURST,BTC_CLAM,BTC_DASH,BTC_DGB,BTC_DOGE,BTC_EMC2,BTC_FLDC,BTC_FLO,BTC_GAME,BTC_GRC,BTC_HUC,BTC_LTC,BTC_MAID,BTC_OMNI,BTC_NAUT,BTC_NAV,BTC_NEOS,BTC_NMC,BTC_NOTE,BTC_NXT,BTC_PINK,BTC_POT,BTC_PPC,BTC_RIC,BTC_SJCX,BTC_STR,BTC_SYS,BTC_VIA,BTC_XVC,BTC_VRC,BTC_VTC,BTC_XBC,BTC_XCP,BTC_XEM,BTC_XMR,BTC_XPM,BTC_XRP,BTC_ETH,BTC_SC,BTC_BCY,BTC_EXP,BTC_FCT,BTC_RADS,BTC_AMP,BTC_DCR,BTC_LSK,BTC_LBC,BTC_STEEM,BTC_SBD,BTC_ETC,BTC_REP,BTC_ARDR,BTC_ZEC,BTC_STRAT,BTC_NXC,BTC_PASC,BTC_GNT
275,1496664000,1.64e-6,8.976e-5,9.738e-5,0.01950015,0.00050193,4.158e-5,6.5e-6,0.00246998,0.05510002,2.03e-5,1.39e-6,1.645e-5,8.59e-6,3.612e-5,0.00178109,2.069e-5,9.423e-5,0.01114995,0.000174,0.02027967,0.00010921,0.00015013,0.00105999,0.00087886,3.359e-5,3.102e-5,9.24e-6,3.599e-5,0.000875,5.555e-5,0.00049128,1.595e-5,8.196e-5,0.00027252,0.00015658,0.00013025,0.00023097,0.03838037,0.00482699,8.72e-5,0.01740691,0.00020048,0.00011049,0.0945888,6.69e-6,0.00020653,0.00135226,0.008495,0.00190773,0.00017812,0.012699,0.00061654,0.0001339,0.00059121,0.00073998,0.00645332,0.01183898,5.978e-5,0.09640117,0.00415329,0.000116,0.00035663,0.00018679
276,1496678400,1.6e-6,8.975e-5,0.00010008,0.0195,0.00048925,4.168e-5,6.36e-6,0.00241077,0.05499801,2.023e-5,1.39e-6,1.644e-5,7.82e-6,3.444e-5,0.00179011,1.927e-5,9.53e-5,0.01184,0.00018272,0.02048,0.00011565,0.00015896,0.00113385,0.00085509,3.531e-5,3.253e-5,9.14e-6,3.638e-5,0.00085001,5.547e-5,0.00052139,1.586e-5,7.899e-5,0.00026304,0.0001521,0.00012651,0.00020593,0.03799993,0.005025,8.486e-5,0.01760711,0.00018891,0.00011145,0.0937199,6.32e-6,0.0002138,0.00134219,0.00880342,0.00214307,0.00017738,0.01260001,0.00059614,0.00014159,0.00063389,0.00073395,0.00650001,0.0116,6.044e-5,0.09679068,0.0040694,0.00011254,0.00037003,0.00019909
277,1496692800,1.54e-6,8.72e-5,9.835e-5,0.01863075,0.00048861,3.949e-5,6.19e-6,0.00239555,0.0535,1.897e-5,1.4e-6,1.71e-5,7.71e-6,3.534e-5,0.00166971,2.189e-5,9.153e-5,0.0113399,0.000189,0.01940003,0.00010805,0.00015454,0.00114557,0.00082,3.54e-5,3.055e-5,9.07e-6,3.764e-5,0.00081,5.377e-5,0.0005095,1.534e-5,7.2e-5,0.0002357,0.0001515,0.00012835,0.00020221,0.03376468,0.004985,8.734e-5,0.01804932,0.00018375,0.00010749,0.09170021,5.83e-6,0.00020944,0.00134808,0.00914983,0.00209891,0.00016978,0.01309631,0.00068987,0.00013498,0.0006375,0.00071693,0.00633924,0.01059999,6.05e-5,0.09216,0.003906,0.00011242,0.00037,0.00019221
278,1496707200,1.37e-6,8.285e-5,8.821e-5,0.01753987,0.00044075,3.623e-5,5.56e-6,0.00193997,0.05031248,1.808e-5,1.25e-6,1.504e-5,6.91e-6,2.94e-5,0.00155295,1.834e-5,7.952e-5,0.01066112,0.00017031,0.018,0.0001046,0.0001418,0.00099,0.00073257,3.123e-5,2.747e-5,8.13e-6,3.4e-5,0.00074022,5.05e-5,0.0004307,1.441e-5,7.337e-5,0.000213,0.00013723,0.00010977,0.00019027,0.03199955,0.00442326,7.849e-5,0.01827751,0.00016784,0.00010176,0.091,5.6e-6,0.00018644,0.00120588,0.00816458,0.00178184,0.0001464,0.01173017,0.00060844,0.00011908,0.00053807,0.00062361,0.006155,0.0108022,5.134e-5,0.08900003,0.00380994,0.00010056,0.00035002,0.00018251
279,1496721600,1.42e-6,8.487e-5,9.009e-5,0.0174999,0.00044,3.83e-5,5.61e-6,0.00205404,0.05170151,1.819e-5,1.29e-6,1.541e-5,7.03e-6,3.115e-5,0.0016,1.994e-5,7.538e-5,0.01063863,0.0001885,0.0174505,0.00010454,0.0001442,0.00100803,0.0007384,3.231e-5,2.829e-5,7.89e-6,3.559e-5,0.00072996,5.025e-5,0.00044264,1.425e-5,7.308e-5,0.00022349,0.00015299,0.00011601,0.00019898,0.03228374,0.00478755,8.048e-5,0.01868,0.00016887,0.0001024,0.09069001,5.88e-6,0.00018631,0.001204,0.0091908,0.00187002,0.00015745,0.01147398,0.00061262,0.00012698,0.00059057,0.00067674,0.006112,0.01106205,5.088e-5,0.09131001,0.003695,0.00010502,0.00034039,0.0001808
280,1496736000,1.53e-6,8.49e-5,8.825e-5,0.0178,0.00042113,4.079e-5,5.6e-6,0.00214969,0.051929,1.791e-5,1.33e-6,1.722e-5,7.3e-6,3.204e-5,0.00164823,2.0e-5,8.121e-5,0.01068062,0.00018004,0.01779991,0.00010699,0.00014428,0.00099997,0.00076086,3.15e-5,2.799e-5,7.98e-6,3.703e-5,0.00074299,5.138e-5,0.00049767,1.455e-5,7.1e-5,0.00023,0.00015399,0.000118,0.00018874,0.03228441,0.00454749,8.041e-5,0.01825881,0.0001689,0.00010088,0.09008338,5.66e-6,0.00018158,0.00117606,0.01058713,0.0020751,0.00016652,0.0114289,0.000605,0.00012341,0.00064089,0.00069682,0.00613851,0.011232,5.076e-5,0.09168001,0.00368755,0.00010948,0.00034251,0.00017692
281,1496750400,1.44e-6,8.78e-5,8.883e-5,0.01703992,0.00045027,3.893e-5,5.71e-6,0.00203015,0.0517032,1.919e-5,1.28e-6,1.795e-5,7.54e-6,3.106e-5,0.001624,1.899e-5,8.2e-5,0.01060099,0.00019001,0.01799871,0.00010621,0.00015693,0.00099999,0.00074408,3.174e-5,2.835e-5,7.92e-6,3.907e-5,0.000732,5.076e-5,0.00043379,1.564e-5,7.825e-5,0.00023418,0.00014804,0.00012207,0.00021092,0.03221621,0.00465571,8.127e-5,0.01799721,0.00017052,0.00010099,0.09331,5.74e-6,0.00018599,0.00119401,0.01184617,0.002029,0.00015778,0.01150191,0.000622,0.00011999,0.00067751,0.00068945,0.00618936,0.01103732,5.199e-5,0.09030014,0.00385999,0.00010778,0.00034445,0.00018231
282,1496764800,1.43e-6,9.659e-5,8.91e-5,0.01735003,0.00044,3.875e-5,5.78e-6,0.00204197,0.05070356,1.786e-5,1.27e-6,1.885e-5,7.24e-6,3.244e-5,0.001582,1.973e-5,8.269e-5,0.01051327,0.00018001,0.01776669,0.00010738,0.00015324,0.00102391,0.0007553,3.305e-5,2.876e-5,8.35e-6,3.62e-5,0.00073473,6.603e-5,0.00044309,1.506e-5,7.299e-5,0.00022979,0.00015304,0.00011965,0.00022406,0.03323103,0.0047893,8.109e-5,0.0178001,0.00017347,9.909e-5,0.09049797,5.53e-6,0.0001939,0.001374,0.01121996,0.00194018,0.00015855,0.01158138,0.00074,0.00012,0.00078003,0.000724,0.005914,0.01124868,5.4e-5,0.0887,0.00373733,0.00011062,0.00034249,0.00018326
283,1496779200,1.38e-6,0.00010605,9.038e-5,0.01772973,0.00045165,3.967e-5,6.25e-6,0.00211,0.05106652,1.901e-5,1.28e-6,1.856e-5,7.2e-6,3.213e-5,0.00155413,1.983e-5,8.206e-5,0.01050001,0.00017931,0.01812512,0.00011,0.00015668,0.00104112,0.00075,3.312e-5,2.913e-5,9.03e-6,3.626e-5,0.00072917,6.203e-5,0.00048,1.566e-5,8.13e-5,0.00022735,0.0001666,0.00011948,0.00021267,0.03317526,0.004563,8.14e-5,0.01942,0.00017403,9.873e-5,0.09179996,5.6e-6,0.00019186,0.00128814,0.01129999,0.00210671,0.00016168,0.01206007,0.00072635,0.00012146,0.000911,0.00074856,0.00600012,0.0117,5.33e-5,0.09029989,0.0036999,0.00010986,0.00034514,0.00018335
284,1496793600,1.45e-6,0.00010042,9.365e-5,0.01790025,0.00046605,4.048e-5,6.5e-6,0.00219622,0.0512471,1.94e-5,1.29e-6,1.818e-5,7.26e-6,3.24e-5,0.00157091,2.026e-5,8.233e-5,0.0105795,0.00019814,0.0201,0.0001104,0.00015434,0.00105426,0.000752,3.48e-5,3.183e-5,8.7e-6,3.726e-5,0.00074278,6.286e-5,0.00049767,1.598e-5,8.2e-5,0.00025351,0.00016941,0.00012348,0.0002116,0.03355045,0.0046359,8.0e-5,0.02020209,0.00018227,9.875e-5,0.09217606,5.85e-6,0.00020989,0.00128944,0.01146971,0.00231209,0.0001703,0.01220494,0.001032,0.00013818,0.000851,0.00074952,0.00599999,0.01289903,5.633e-5,0.09089999,0.00385231,0.00011096,0.00035387,0.00018074
285,1496808000,1.41e-6,9.34e-5,9.323e-5,0.01829123,0.00045644,4.107e-5,6.65e-6,0.00237343,0.05179989,1.936e-5,1.27e-6,1.898e-5,7.52e-6,3.462e-5,0.00176937,2.135e-5,8.314e-5,0.01056599,0.00022998,0.01925,0.00010896,0.00015984,0.00105819,0.00076018,3.473e-5,3.126e-5,8.83e-6,3.642e-5,0.00073913,6.43e-5,0.00049897,1.649e-5,7.699e-5,0.00024629,0.00017027,0.00013004,0.00021451,0.03443991,0.00470606,8.102e-5,0.01978715,0.00018005,0.00010001,0.09239894,5.64e-6,0.00020981,0.00129674,0.01259,0.00259983,0.00017908,0.01289999,0.00106585,0.00014199,0.00082,0.00077564,0.00602813,0.01341864,5.534e-5,0.09250002,0.00376602,0.00011282,0.00035706,0.0001829
286,1496822400,1.41e-6,9.9e-5,9.45e-5,0.01888301,0.0004597,4.05e-5,6.66e-6,0.00226291,0.05322766,1.852e-5,1.22e-6,2.081e-5,8.11e-6,3.459e-5,0.00164996,2.398e-5,8.215e-5,0.010565,0.00021469,0.01926424,0.0001141,0.00016487,0.00108301,0.0007688,3.982e-5,3.069e-5,8.77e-6,3.898e-5,0.00074021,7.205e-5,0.000485,1.604e-5,7.849e-5,0.00027001,0.00016224,0.00013207,0.00023395,0.03489494,0.00485,8.05e-5,0.02019277,0.00018,9.904e-5,0.0928,5.61e-6,0.00023549,0.00131165,0.0110951,0.00246004,0.00017656,0.01330479,0.00091601,0.00015986,0.00091698,0.00075395,0.00605944,0.01267513,5.4e-5,0.106,0.00374733,0.000112,0.00036714,0.00018754
287,1496836800,1.38e-6,9.156e-5,9.798e-5,0.0183424,0.0004461,3.984e-5,6.08e-6,0.00220203,0.05314887,1.81e-5,1.23e-6,2.0e-5,7.29e-6,3.58e-5,0.00173283,2.221e-5,7.896e-5,0.01057306,0.00020102,0.019,0.000109,0.00015794,0.00106625,0.00075782,3.923e-5,3.131e-5,8.51e-6,3.82e-5,0.00074939,6.53e-5,0.00044121,1.666e-5,7.35e-5,0.00027786,0.000158,0.0001289,0.00022984,0.03332998,0.0047,8.028e-5,0.01957997,0.00017574,0.00010346,0.09303,5.51e-6,0.00022494,0.00130458,0.0107426,0.00219786,0.00016916,0.01292681,0.000876,0.0001583,0.00084007,0.00073097,0.0064,0.01349001,5.499e-5,0.09678386,0.00357277,0.00011356,0.00036261,0.00019845
288,1496851200,1.39e-6,9.29e-5,9.876e-5,0.01801802,0.00045098,4.009e-5,6.19e-6,0.00223332,0.05304,1.805e-5,1.23e-6,1.977e-5,7.35e-6,3.441e-5,0.0017,2.316e-5,7.812e-5,0.01064697,0.00020775,0.01844148,0.00010863,0.000159,0.00102498,0.00078001,4.083e-5,3.29e-5,8.94e-6,3.749e-5,0.00079547,6.548e-5,0.0004425,1.894e-5,7.085e-5,0.00028502,0.00016004,0.00013818,0.00025222,0.03348629,0.00478686,7.87e-5,0.02039,0.00017711,0.00010485,0.09399997,5.33e-6,0.0002297,0.00131724,0.00990004,0.00235439,0.00016537,0.01253488,0.000927,0.0001795,0.00079401,0.00072337,0.00647221,0.01262682,5.552e-5,0.10332,0.00343499,0.00011293,0.00035715,0.00019085
289,1496865600,1.35e-6,9.094e-5,9.765e-5,0.01867881,0.00043538,3.851e-5,6.03e-6,0.00211844,0.05149,1.819e-5,1.22e-6,1.805e-5,7.09e-6,3.409e-5,0.00162487,2.32e-5,7.741e-5,0.01060051,0.00019361,0.01977817,0.00010926,0.00015279,0.00103295,0.0007744,3.98e-5,3.324e-5,8.48e-6,3.654e-5,0.00074231,5.946e-5,0.00045838,1.755e-5,6.959e-5,0.00026074,0.0001575,0.00016424,0.00022317,0.03349392,0.00478479,7.775e-5,0.01961141,0.00017361,0.00010189,0.09480958,5.27e-6,0.00022268,0.00128994,0.010149,0.00233807,0.00015736,0.01218073,0.00084715,0.00019075,0.00079149,0.000707,0.00630202,0.01280373,5.19e-5,0.09844,0.00350299,0.00011253,0.00035276,0.00019552
290,1496880000,1.35e-6,9.223e-5,9.386e-5,0.01867764,0.0004364,3.914e-5,6.04e-6,0.00214624,0.05269001,1.948e-5,1.23e-6,1.963e-5,7.4e-6,3.445e-5,0.001714,2.302e-5,7.856e-5,0.01058481,0.00018531,0.0212,0.000108,0.00015246,0.00100217,0.00077064,4.318e-5,3.113e-5,8.33e-6,3.601e-5,0.000738,5.986e-5,0.00047211,1.91e-5,6.997e-5,0.00026492,0.00016116,0.0001454,0.0002245,0.03248024,0.00492372,7.856e-5,0.01988773,0.00017421,0.00010173,0.09346,5.3e-6,0.000224,0.0013352,0.01024777,0.00236256,0.00016483,0.01233239,0.00096683,0.00017935,0.00079318,0.00071427,0.00625601,0.01271342,5.246e-5,0.10180034,0.00347169,0.00011103,0.0003558,0.00019054
291,1496894400,1.36e-6,9.282e-5,9.308e-5,0.01897432,0.000427,4.542e-5,5.96e-6,0.00219965,0.0519,1.845e-5,1.22e-6,1.906e-5,7.16e-6,3.629e-5,0.00172436,2.395e-5,7.97e-5,0.01053009,0.00019011,0.02644215,0.0001121,0.00015279,0.00102201,0.0007704,4.437e-5,3.142e-5,8.19e-6,3.66e-5,0.00074001,6.514e-5,0.00045707,1.882e-5,7.128e-5,0.00026047,0.00015806,0.00014557,0.00023807,0.03305502,0.00509404,7.931e-5,0.0198999,0.00017339,0.00010265,0.09330503,5.25e-6,0.00022073,0.00128,0.01065078,0.00271,0.000173,0.01200003,0.00093731,0.00019785,0.00080301,0.00074548,0.00628667,0.0129948,5.27e-5,0.09950015,0.00332903,0.00011135,0.0003688,0.00019339
292,1496908800,1.33e-6,9.15e-5,9.4e-5,0.01898336,0.00042379,5.225e-5,6.02e-6,0.00221641,0.05209,1.865e-5,1.21e-6,1.851e-5,7.43e-6,3.67e-5,0.00166815,2.433e-5,9.034e-5,0.01048201,0.00020365,0.0235,0.0001121,0.00015176,0.00102197,0.000799,4.952e-5,3.148e-5,8.47e-6,3.556e-5,0.00074031,6.18e-5,0.00045399,1.918e-5,7.372e-5,0.00025453,0.00015688,0.00014031,0.00023695,0.03256007,0.0050379,7.839e-5,0.01979109,0.00017206,0.00010545,0.09413,5.2e-6,0.000216,0.00132551,0.01033027,0.00248838,0.00016433,0.0127,0.00094124,0.00018913,0.00079039,0.0007002,0.00627362,0.01316505,5.201e-5,0.09866941,0.003337,0.00011063,0.00037285,0.0002
293,1496923200,1.37e-6,9.0e-5,0.00011696,0.01939998,0.00043488,5.261e-5,6.03e-6,0.00216233,0.05252075,1.918e-5,1.23e-6,1.904e-5,7.66e-6,3.836e-5,0.00168668,2.312e-5,8.18e-5,0.0105652,0.00019151,0.0233,0.00010781,0.00015297,0.0010349,0.00078368,5.3e-5,3.197e-5,8.39e-6,3.603e-5,0.00075001,6.2e-5,0.00046558,1.932e-5,7.0e-5,0.00025896,0.00015949,0.00014186,0.00023801,0.03246003,0.0050789,7.8e-5,0.01999998,0.00017345,0.00010529,0.09345001,5.5e-6,0.00021799,0.0013875,0.01020502,0.00240373,0.0001676,0.0122792,0.000996,0.00019266,0.00079518,0.00071513,0.00623101,0.01310479,5.219e-5,0.09870151,0.0033413,0.00011438,0.000385,0.00019213
294,1496937600,1.35e-6,8.939e-5,0.00010849,0.02115157,0.00045502,5.195e-5,6.28e-6,0.0021551,0.051901,2.138e-5,1.21e-6,1.877e-5,7.62e-6,3.718e-5,0.00166854,2.235e-5,8.353e-5,0.0109,0.00019281,0.024303,0.00010756,0.000152,0.00102395,0.0007907,5.255e-5,3.278e-5,8.48e-6,3.575e-5,0.00075757,6.257e-5,0.00046549,1.814e-5,7.05e-5,0.00025797,0.0001641,0.00014556,0.00023689,0.03288712,0.00487902,7.667e-5,0.02026992,0.00017674,0.000103,0.09212252,5.57e-6,0.00022191,0.00139152,0.00979342,0.00232313,0.00017532,0.01248712,0.001077,0.00018422,0.00085496,0.00071594,0.00612301,0.01247995,5.314e-5,0.098135,0.00332515,0.00011174,0.0003873,0.00018898
295,1496952000,1.37e-6,9.254e-5,0.00011399,0.0201616,0.00044155,5.898e-5,6.37e-6,0.00213699,0.05187204,2.177e-5,1.23e-6,1.882e-5,8.13e-6,3.749e-5,0.0016542,2.305e-5,8.359e-5,0.01071848,0.00019395,0.02392,0.0001071,0.00015269,0.00104053,0.00079,5.07e-5,3.488e-5,8.48e-6,3.587e-5,0.000742,6.32e-5,0.00046103,1.794e-5,7.2e-5,0.00025401,0.00016399,0.0001428,0.00024499,0.03295698,0.005024,7.716e-5,0.01996532,0.00017971,0.00010182,0.0926,5.44e-6,0.00021422,0.0014413,0.009886,0.00223977,0.00019054,0.01227,0.00112582,0.0001824,0.00084709,0.00070685,0.0061472,0.0126,5.42e-5,0.09700006,0.00333334,0.00011153,0.00038638,0.0001915
296,1496966400,1.38e-6,9.192e-5,0.00012136,0.02074536,0.00043783,6.4e-5,6.25e-6,0.0021683,0.05140002,2.21e-5,1.21e-6,1.917e-5,7.84e-6,3.598e-5,0.00164,2.258e-5,8.186e-5,0.01065341,0.000193,0.02414183,0.00011211,0.00015094,0.00103527,0.00077259,5.0e-5,3.819e-5,8.73e-6,3.587e-5,0.000746,6.275e-5,0.00044691,1.798e-5,7.686e-5,0.00025691,0.00016552,0.00013919,0.00027901,0.03273988,0.00516498,7.908e-5,0.01981717,0.00018198,0.00010349,0.09274272,5.45e-6,0.00021599,0.00143136,0.00999488,0.00227696,0.00018655,0.0123954,0.00115802,0.00018993,0.0008844,0.00071596,0.00607149,0.01283245,5.67e-5,0.0975,0.003766,0.000111,0.00039989,0.00019219
297,1496980800,1.39e-6,9.299e-5,0.0001381,0.020988,0.00045365,6.051e-5,6.36e-6,0.00219431,0.05280001,2.046e-5,1.23e-6,1.934e-5,8.26e-6,3.678e-5,0.0016356,2.375e-5,8.35e-5,0.010773,0.00020447,0.02493559,0.00011163,0.00015232,0.00106046,0.000789,5.116e-5,3.999e-5,8.97e-6,3.642e-5,0.00076103,6.299e-5,0.000465,1.825e-5,7.5e-5,0.00025881,0.00017703,0.00014096,0.000335,0.03335003,0.00516931,7.809e-5,0.01989997,0.00018279,0.0001033,0.09399998,5.79e-6,0.00021882,0.0013788,0.009999,0.00241999,0.00019739,0.01240133,0.0010646,0.00020101,0.00085717,0.0007152,0.00612099,0.01273,5.799e-5,0.0977785,0.00337,0.00011497,0.00039498,0.000192
298,1496995200,1.42e-6,9.199e-5,0.00016798,0.02341348,0.00044411,6.055e-5,6.2e-6,0.00220865,0.05210362,1.903e-5,1.24e-6,2.07e-5,8.25e-6,3.737e-5,0.00162027,2.331e-5,8.52e-5,0.0107,0.00019884,0.02532713,0.00011576,0.0001548,0.00111027,0.00079,5.399e-5,4.047e-5,8.91e-6,3.757e-5,0.00077688,6.435e-5,0.00047854,1.781e-5,7.526e-5,0.00026118,0.0001768,0.00015,0.000312,0.0334,0.00571809,7.749e-5,0.02001,0.00019289,0.0001026,0.09383249,6.08e-6,0.00022676,0.00145,0.00991765,0.002355,0.00020661,0.01299999,0.00116582,0.00019796,0.00090436,0.0007315,0.00608799,0.01265,5.857e-5,0.09668137,0.00338242,0.0001151,0.00041491,0.00019343
299,1497009600,1.41e-6,9.175e-5,0.00017804,0.02447175,0.00046492,7.825e-5,6.25e-6,0.00223072,0.0525,1.838e-5,1.21e-6,2.101e-5,8.14e-6,3.781e-5,0.00155813,2.35e-5,8.506e-5,0.01054559,0.00020002,0.0245,0.00011812,0.00015427,0.00114101,0.00079536,5.573e-5,4.125e-5,8.53e-6,3.652e-5,0.00077901,7.0e-5,0.00047234,1.695e-5,7.483e-5,0.00026401,0.0001865,0.00014843,0.00032527,0.03366602,0.00595006,7.74e-5,0.0199678,0.00019904,0.00010183,0.0962951,5.91e-6,0.00021709,0.00142564,0.00975002,0.00238449,0.000202,0.01344305,0.00116,0.00019751,0.00095529,0.00075478,0.006169,0.0123,6.171e-5,0.09743,0.00318501,0.00011825,0.00041206,0.0001867
300,1497024000,1.36e-6,9.813e-5,0.0001663,0.0238,0.000513,8.398e-5,6.41e-6,0.00218282,0.05200327,1.715e-5,1.19e-6,2.117e-5,8.02e-6,3.9e-5,0.0015793,2.433e-5,8.494e-5,0.01052015,0.000195,0.02453448,0.00012605,0.00015309,0.0011272,0.00081855,5.3e-5,4.442e-5,8.61e-6,3.686e-5,0.0007806,6.589e-5,0.00047596,1.712e-5,7.483e-5,0.0002768,0.00017942,0.000144,0.00038572,0.03373448,0.0064,7.725e-5,0.01989996,0.00019144,0.00010115,0.09647999,6.03e-6,0.0002248,0.00147949,0.00983198,0.00262967,0.00020584,0.01393999,0.00117467,0.00020752,0.00091466,0.00072647,0.00611176,0.01222,6.649e-5,0.09788,0.003185,0.000117,0.00042001,0.00018928
301,1497038400,1.4e-6,9.523e-5,0.00018124,0.02398853,0.00049541,9.271e-5,6.44e-6,0.00229314,0.05306784,1.753e-5,1.19e-6,2.242e-5,8.07e-6,4.058e-5,0.00157005,2.343e-5,8.49e-5,0.01048001,0.00019967,0.02487275,0.00012648,0.00016116,0.00115336,0.00080176,5.799e-5,4.281e-5,8.55e-6,3.739e-5,0.00077579,6.714e-5,0.00046239,1.668e-5,7.519e-5,0.00027322,0.00018741,0.00014588,0.00039031,0.03439776,0.00685886,7.657e-5,0.01974249,0.0002127,9.98e-5,0.09910001,6.29e-6,0.00022694,0.00151115,0.011305,0.0026199,0.00020995,0.01512,0.00135,0.00024799,0.000896,0.00072577,0.00611,0.01224875,6.5e-5,0.0999001,0.00308989,0.00012,0.00042149,0.00019
302,1497052800,1.39e-6,9.38e-5,0.00017975,0.022402,0.00050383,9.448e-5,6.3e-6,0.0023614,0.05231241,1.58e-5,1.19e-6,3.088e-5,8.06e-6,3.877e-5,0.00165849,2.388e-5,8.481e-5,0.01060399,0.00020339,0.02499998,0.00013201,0.00015462,0.00119598,0.00080105,6.502e-5,5.199e-5,8.86e-6,3.751e-5,0.0007823,6.673e-5,0.00043948,1.632e-5,7.689e-5,0.00028601,0.00018872,0.00014331,0.000399,0.0346106,0.00652757,7.689e-5,0.01980004,0.00019805,9.969e-5,0.1002999,5.93e-6,0.00023455,0.00152691,0.01059,0.0026212,0.00021313,0.0148001,0.00134108,0.00022375,0.00092934,0.00074475,0.00629,0.01224941,6.881e-5,0.0999,0.003069,0.00011735,0.00043715,0.00020438
303,1497067200,1.32e-6,9.21e-5,0.00016281,0.02316985,0.00045331,0.000126,6.42e-6,0.00227249,0.05199689,1.539e-5,1.18e-6,3.004e-5,7.86e-6,3.969e-5,0.001587,2.436e-5,8.374e-5,0.01046702,0.00020387,0.0245,0.00013685,0.0001542,0.00133606,0.00078767,9.8e-5,5.17e-5,8.51e-6,3.661e-5,0.00078505,7.046e-5,0.0004176,1.614e-5,7.204e-5,0.00028596,0.00019581,0.00014187,0.00035492,0.03463245,0.0066441,7.37e-5,0.019625,0.00020291,9.861e-5,0.10180004,6.06e-6,0.00022721,0.00162461,0.01012007,0.00253802,0.00021851,0.01475013,0.001388,0.00020797,0.00093105,0.00073709,0.00616103,0.01185012,6.603e-5,0.10470002,0.00290001,0.00012065,0.00045299,0.00020139
304,1497081600,1.24e-6,8.971e-5,0.000145,0.02785,0.00044394,0.000151,6.21e-6,0.00213981,0.05229989,1.285e-5,1.11e-6,2.792e-5,7.5e-6,3.946e-5,0.00155586,2.429e-5,8.007e-5,0.01035499,0.00017993,0.023952,0.00013243,0.00015094,0.00143868,0.00076703,7.6e-5,5.023e-5,7.92e-6,3.6e-5,0.00076456,6.852e-5,0.00040662,1.457e-5,6.91e-5,0.0002883,0.00018298,0.00013703,0.000322,0.0333834,0.00587499,7.065e-5,0.01889001,0.00019256,9.236e-5,0.10198999,5.38e-6,0.00022533,0.00149291,0.00925,0.0023525,0.00021039,0.01426001,0.001362,0.00020191,0.00086,0.00072001,0.00620001,0.01167803,6.403e-5,0.10030001,0.00269,0.00012538,0.00042992,0.00019787
305,1497096000,1.29e-6,8.968e-5,0.00016524,0.02643445,0.0004669,0.0001335,6.17e-6,0.002135,0.05200094,1.455e-5,1.13e-6,3.15e-5,7.5e-6,3.85e-5,0.00156638,2.629e-5,7.971e-5,0.01037758,0.00018805,0.0235759,0.000127,0.0001491,0.00124014,0.00077511,7.844e-5,5.198e-5,8.48e-6,3.591e-5,0.0007504,7.065e-5,0.00041787,1.526e-5,7.034e-5,0.00032806,0.00017463,0.00013626,0.00031766,0.03377851,0.00584202,6.98e-5,0.01878,0.00018918,9.35e-5,0.1066,5.81e-6,0.00022799,0.00156785,0.00882,0.00231114,0.00019705,0.01379908,0.00141683,0.00021062,0.00087166,0.00071541,0.00609,0.01167635,6.441e-5,0.10399999,0.00269107,0.00012102,0.00042361,0.00020275
306,1497110400,1.27e-6,9.103e-5,0.00014626,0.02491578,0.00046091,0.00012399,5.95e-6,0.00214733,0.05253965,1.357e-5,1.13e-6,3.0e-5,7.11e-6,3.598e-5,0.00148337,3.0e-5,7.806e-5,0.0103,0.00018425,0.02329813,0.000127,0.00015057,0.00128957,0.0007495,9.4e-5,4.2e-5,8.07e-6,3.564e-5,0.00073634,7.254e-5,0.00041475,1.533e-5,6.901e-5,0.00031475,0.00018419,0.00013042,0.0003,0.03318538,0.00660834,6.989e-5,0.01885,0.00018499,9.208e-5,0.11019999,5.49e-6,0.00022229,0.00148587,0.00916,0.00229603,0.00019957,0.01341001,0.00139244,0.00020072,0.000819,0.00069533,0.00625697,0.01165231,5.898e-5,0.10581377,0.00263834,0.00013248,0.00042368,0.00019881
307,1497124800,1.26e-6,9.008e-5,0.000144,0.02550309,0.00044457,0.00011513,5.78e-6,0.00207829,0.05261101,1.158e-5,1.1e-6,3.8e-5,7.08e-6,3.547e-5,0.001452,2.75e-5,7.604e-5,0.01024006,0.00018419,0.02255265,0.00012244,0.00014282,0.00121151,0.0007349,8.8e-5,3.898e-5,7.9e-6,3.521e-5,0.0007246,7.097e-5,0.00039,1.467e-5,6.586e-5,0.00032191,0.00017854,0.000141,0.00031679,0.03264315,0.00620965,6.676e-5,0.01820007,0.00018994,8.926e-5,0.11647888,5.05e-6,0.0002325,0.0015276,0.0085101,0.00228841,0.000199,0.0142,0.00127994,0.00019971,0.00076975,0.00067001,0.00684,0.01168182,6.007e-5,0.11405929,0.00243975,0.00013213,0.00040883,0.00020279
